,title,link
2142,"""Illusions for a better society""",https://ted.com/talks/aaron_duffy_lake_buckley_and_jack_foster_illusions_for_a_better_society
2143,"""Chromatic""",https://ted.com/talks/shane_griffin_chromatic
2144,What if we ended the injustice of bail?,https://ted.com/talks/robin_steinberg_what_if_we_ended_the_injustice_of_bail
2145,How we need to remake the internet,https://ted.com/talks/jaron_lanier_how_we_need_to_remake_the_internet
2146,How the arts help homeless youth heal and build,https://ted.com/talks/malika_whitley_how_the_arts_help_homeless_youth_heal_and_build
2147,How language shapes the way we think,https://ted.com/talks/lera_boroditsky_how_language_shapes_the_way_we_think
2148,How a team of chefs fed Puerto Rico after Hurricane Maria,https://ted.com/talks/jose_andres_how_a_team_of_chefs_fed_puerto_rico_after_hurricane_maria
2149,The Standing Rock resistance and our fight for Indigenous rights,https://ted.com/talks/tara_houska_the_standing_rock_resistance_and_our_fight_for_indigenous_rights
2150,How I use the drum to tell my story,https://ted.com/talks/kasiva_mutua_how_i_use_the_drum_to_tell_my_story
2151,Should we create a solar shade to cool the earth?,https://ted.com/talks/danny_hillis_should_we_create_a_solar_shade_to_cool_the_earth
2152,"To eliminate waste, we need to rediscover thrift",https://ted.com/talks/andrew_dent_to_eliminate_waste_we_need_to_rediscover_thrift
2153,Community health heroes,https://ted.com/talks/raj_panjabi_community_health_heroes
2154,"Undocumented lives, inside out",https://ted.com/talks/jr_undocumented_lives_inside_out
2155,Passion for compassion,https://ted.com/talks/karen_armstrong_passion_for_compassion
2156,Food revolutionaries,https://ted.com/talks/jamie_oliver_food_revolutionaries
2157,Armchair archaeologist,https://ted.com/talks/sarah_parcak_armchair_archaeologist
2158,My $500 house in Detroit — and the neighbors who helped me rebuild it,https://ted.com/talks/drew_philp_my_500_house_in_detroit_and_the_neighbors_who_helped_me_rebuild_it
2159,Math can help uncover cancer's secrets,https://ted.com/talks/irina_kareva_math_can_help_uncover_cancer_s_secrets
2160,A simple way to tell insects apart,https://ted.com/talks/anika_hazra_a_simple_way_to_tell_insects_apart
2161,How we can teach computers to make sense of our emotions,https://ted.com/talks/raphael_arar_how_we_can_teach_computers_to_make_sense_of_our_emotions
2162,My descent into America's neo-Nazi movement — and how I got out,https://ted.com/talks/christian_picciolini_my_descent_into_america_s_neo_nazi_movement_and_how_i_got_out
2163,Our fight for disability rights — and why we're not done yet,https://ted.com/talks/judith_heumann_our_fight_for_disability_rights_and_why_we_re_not_done_yet
2164,Why I choose humanism over faith,https://ted.com/talks/leo_igwe_why_i_choose_humanism_over_faith
2165,The role of faith and belief in modern Africa,https://ted.com/talks/ndidi_nwuneli_the_role_of_faith_and_belief_in_modern_africa
2166,Why people believe they can't draw,https://ted.com/talks/graham_shaw_why_people_believe_they_can_t_draw
2167,Plus-size? More like my size,https://ted.com/talks/ashley_graham_plus_size_more_like_my_size
2168,My philosophy for a happy life,https://ted.com/talks/sam_berns_my_philosophy_for_a_happy_life
2169,Why you should quit social media,https://ted.com/talks/cal_newport_why_you_should_quit_social_media
2170,How to stop screwing yourself over,https://ted.com/talks/mel_robbins_how_to_stop_screwing_yourself_over
2171,What makes you special?,https://ted.com/talks/mariana_atencio_what_makes_you_special
2172,Academic research is publicly funded — why isn't it publicly available?,https://ted.com/talks/erica_stone_academic_research_is_publicly_funded_why_isn_t_it_publicly_available
2173,How fungi recognize (and infect) plants,https://ted.com/talks/mennat_el_ghalid_how_fungi_recognize_and_infect_plants
2174,How quantum physics can make encryption stronger,https://ted.com/talks/vikram_sharma_how_quantum_physics_can_make_encryption_stronger
2175,What if we paid doctors to keep people healthy?,https://ted.com/talks/matthias_mullenbeck_what_if_we_paid_doctors_to_keep_people_healthy
2176,How to tame your wandering mind,https://ted.com/talks/amishi_jha_how_to_tame_your_wandering_mind
2177,The rhythm of Afrobeat,https://ted.com/talks/sauti_sol_the_rhythm_of_afrobeat
2178,The human stories behind mass incarceration,https://ted.com/talks/eve_abrams_the_human_stories_behind_mass_incarceration
2179,Need a new idea? Start at the edge of what is known,https://ted.com/talks/vittorio_loreto_need_a_new_idea_start_at_the_edge_of_what_is_known
2180,"For survivors of Ebola, the crisis isn't over",https://ted.com/talks/soka_moses_for_survivors_of_ebola_the_crisis_isn_t_over
2181,A rite of passage for late life,https://ted.com/talks/bob_stein_a_rite_of_passage_for_late_life
2182,What if gentrification was about healing communities instead of displacing them?,https://ted.com/talks/liz_ogbu_what_if_gentrification_was_about_healing_communities_instead_of_displacing_them
2183,How I use art to bridge misunderstanding,https://ted.com/talks/adong_judith_how_i_use_art_to_bridge_misunderstanding
2184,Can I have your brain? The quest for truth on concussions and CTE,https://ted.com/talks/chris_nowinski_can_i_have_your_brain_the_quest_for_truth_on_concussions_and_cte
2185,What we can do about the culture of hate,https://ted.com/talks/sally_kohn_what_we_can_do_about_the_culture_of_hate
2186,"""my mama"" / ""BLACK BANANA""",https://ted.com/talks/rei_my_mama_black_banana
2187,Why must artists be poor?,https://ted.com/talks/hadi_eldebek_why_must_artists_be_poor
2188,Cómo darle credibilidad a tu voz,https://ted.com/talks/emma_rodero_como_darle_credibilidad_a_tu_voz
2189,The Great Migration and the power of a single decision,https://ted.com/talks/isabel_wilkerson_the_great_migration_and_the_power_of_a_single_decision
2190,How the hyperlink changed everything,https://ted.com/talks/margaret_gould_stewart_how_the_hyperlink_changed_everything
2191,The hidden ways stairs shape your life,https://ted.com/talks/david_rockwell_the_hidden_ways_stairs_shape_your_life
2192,How the button changed fashion,https://ted.com/talks/isaac_mizrahi_how_the_button_changed_fashion
2193,"The 3,000-year history of the hoodie",https://ted.com/talks/paola_antonelli_the_3_000_year_history_of_the_hoodie
2194,How the jump rope got its rhythm,https://ted.com/talks/kyra_gaunt_how_the_jump_rope_got_its_rhythm
2195,How the progress bar keeps you sane,https://ted.com/talks/daniel_engber_how_the_progress_bar_keeps_you_sane
2196,Why the pencil is perfect,https://ted.com/talks/caroline_weaver_why_the_pencil_is_perfect
2197,The genius of the London Tube Map,https://ted.com/talks/michael_bierut_the_genius_of_the_london_tube_map
2198,3 myths about the future of work (and why they're not true),https://ted.com/talks/daniel_susskind_3_myths_about_the_future_of_work_and_why_they_re_not_true
2199,Why we should end animal agriculture ,https://ted.com/talks/jacy_reese_anthis_why_we_should_end_animal_agriculture
2200,How to inspire every child to be a lifelong reader,https://ted.com/talks/alvin_irby_how_to_inspire_every_child_to_be_a_lifelong_reader
2201,What a world without prisons could look like,https://ted.com/talks/deanna_van_buren_what_a_world_without_prisons_could_look_like
2202,"The radical beauty of Africa, in portraits",https://ted.com/talks/ike_ude_the_radical_beauty_of_africa_in_portraits
2203,The best way to help is often just to listen,https://ted.com/talks/sophie_andrews_the_best_way_to_help_is_often_just_to_listen
2204,The Daily Show's secret to creativity,https://ted.com/talks/worklife_with_adam_grant_the_daily_show_s_secret_to_creativity
2205,"To solve the world's biggest problems, invest in women and girls",https://ted.com/talks/musimbi_kanyoro_to_solve_the_world_s_biggest_problems_invest_in_women_and_girls
2206,The wonderful world of life in a drop of water,https://ted.com/talks/simone_bianco_and_tom_zimmerman_the_wonderful_world_of_life_in_a_drop_of_water
2207,How shocking events can spark positive change,https://ted.com/talks/naomi_klein_how_shocking_events_can_spark_positive_change
2208,How fashion helps us express who we are — and what we stand for,https://ted.com/talks/kaustav_dey_how_fashion_helps_us_express_who_we_are_and_what_we_stand_for
2209, Do you really know why you do what you do?,https://ted.com/talks/petter_johansson_do_you_really_know_why_you_do_what_you_do
2210,What soccer can teach us about freedom,https://ted.com/talks/marc_bamuthi_joseph_what_soccer_can_teach_us_about_freedom
2211,What I learned when I conquered the world's toughest triathlon,https://ted.com/talks/minda_dentler_what_i_learned_when_i_conquered_the_world_s_toughest_triathlon
2212,How to connect with depressed friends,https://ted.com/talks/bill_bernat_how_to_connect_with_depressed_friends
2213,How we became sisters,https://ted.com/talks/felice_belle_and_jennifer_murphy_how_we_became_sisters
2214,To learn is to be free,https://ted.com/talks/shameem_akhtar_to_learn_is_to_be_free
2215,How we look kilometers below the Antarctic ice sheet,https://ted.com/talks/dustin_schroeder_how_we_look_kilometers_below_the_antarctic_ice_sheet
2216,How I change perceptions by drawing comics,https://ted.com/talks/shawn_martinbrough_how_i_change_perceptions_by_drawing_comics
2217,The brain-changing benefits of exercise,https://ted.com/talks/wendy_suzuki_the_brain_changing_benefits_of_exercise
2218,A funny look at the unintended consequences of technology,https://ted.com/talks/chuck_nice_a_funny_look_at_the_unintended_consequences_of_technology
2219,Be humble — and other lessons from the philosophy of water,https://ted.com/talks/raymond_tang_be_humble_and_other_lessons_from_the_philosophy_of_water
2220,The role of human emotions in science and research,https://ted.com/talks/ilona_stengel_the_role_of_human_emotions_in_science_and_research
2221,How to resolve racially stressful situations,https://ted.com/talks/howard_c_stevenson_how_to_resolve_racially_stressful_situations
2222,You don't have to be an expert to solve big problems,https://ted.com/talks/tapiwa_chiwewe_you_don_t_have_to_be_an_expert_to_solve_big_problems
2223,"Refugees want empowerment, not handouts",https://ted.com/talks/robert_hakiza_refugees_want_empowerment_not_handouts
2224,"How to have a healthier, positive relationship to sex",https://ted.com/talks/tiffany_kagure_mugo_and_siphumeze_khundayi_how_to_have_a_healthier_positive_relationship_to_sex
2225,A life-saving invention that prevents human stampedes,https://ted.com/talks/nilay_kulkarni_a_life_saving_invention_that_prevents_human_stampedes
2226,"Looking for a job? Highlight your ability, not your experience",https://ted.com/talks/jason_shen_looking_for_a_job_highlight_your_ability_not_your_experience
2227,"How we can build AI to help humans, not hurt us",https://ted.com/talks/margaret_mitchell_how_we_can_build_ai_to_help_humans_not_hurt_us
2228,The secret to great opportunities? The person you haven't met yet,https://ted.com/talks/tanya_menon_the_secret_to_great_opportunities_the_person_you_haven_t_met_yet
2229,3 creative ways to fix fashion's waste problem,https://ted.com/talks/amit_kalra_3_creative_ways_to_fix_fashion_s_waste_problem
2230,Facing the future together,https://ted.com/talks/rowan_fitzpatrick_and_heart_of_mind_facing_the_future_together
2231,The rhythmic beauty of collaboration,https://ted.com/talks/shade_zahrai_and_aric_yegudkin_the_rhythmic_beauty_of_collaboration
2232,The most precious commodity of all?,https://ted.com/talks/will_jenkins_the_most_precious_commodity_of_all
2233,What happens when we take humans out of work?,https://ted.com/talks/tomer_garzberg_what_happens_when_we_take_humans_out_of_work
2234,Where are we trying to end up?,https://ted.com/talks/rach_ranton_where_are_we_trying_to_end_up
2235,The complex path to sustainability ,https://ted.com/talks/olivia_tyler_the_complex_path_to_sustainability
2236,Using Aboriginal traditions to teach tech,https://ted.com/talks/michael_mieni_using_aboriginal_traditions_to_teach_tech
2237,Why schools should teach entrepreneurship,https://ted.com/talks/linda_zhang_why_schools_should_teach_entrepreneurship
2238,It's (past) time to appreciate cultural diversity,https://ted.com/talks/hayley_yeates_it_s_past_time_to_appreciate_cultural_diversity
2239,When genetic choice becomes personal,https://ted.com/talks/alastair_o_neill_when_genetic_choice_becomes_personal
2240,Fashion that celebrates African strength and spirit,https://ted.com/talks/wale_oyejide_fashion_that_celebrates_african_strength_and_spirit
2241,Why I train grandmothers to treat depression,https://ted.com/talks/dixon_chibanda_why_i_train_grandmothers_to_treat_depression
2242,The virginity fraud,https://ted.com/talks/nina_dolvik_brochmann_and_ellen_stokken_dahl_the_virginity_fraud
2243,The surprising ingredient that makes businesses work better,https://ted.com/talks/marco_alvera_the_surprising_ingredient_that_makes_businesses_work_better
